Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Signif_Avg,Pivot_Energy,Flux_Density,Unc_Flux_Density,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,Signif_Curve,SpectrumType,Spectral_Index,Unc_Spectral_Index,beta,Unc_beta,Cutoff,Unc_Cutoff,Exp_Index,Unc_Exp_Index,PowerLaw_Index,Flux100_300,nuFnu100_300,Sqrt_TS100_300,Flux300_1000,nuFnu300_1000,Sqrt_TS300_1000,Flux1000_3000,nuFnu1000_3000,Sqrt_TS1000_3000,Flux3000_10000,nuFnu3000_10000,Sqrt_TS3000_10000,Flux10000_100000,nuFnu10000_100000,Sqrt_TS10000_100000,Variability_Index,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Extended_Source_Name,0FGL_Name,1FGL_Name,2FGL_Name,1FHL_Name,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS1,ASSOC1,ASSOC2,Flags,CLASS,AGN,Blazar
3FGL J1312.8-0424,198.221,-4.4027,313.071,58.0462,0.0539636,0.0434176,48.66,0.0875,0.0704,48.66,567,16.4578,616.725,4.81112E-12,3.60523E-13,9.71625E-10,1.01891E-10,1.40958E-11,1.05625E-12,1.64843,PowerLaw,2.48721,0.0637961,-INF,-INF,-INF,-INF,-INF,-INF,2.48721,1.99791E-08,4.57976E-12,5.31424,5.35906E-09,3.47818E-12,10.765,8.40652E-10,1.927E-12,9.62329,1.35338E-10,8.78379E-13,5.43801,2.84495E-11,4.21099E-13,3.84488,388.241,15.2385,2.53115E-07,2.50791E-08,3.61625E+08,2.63E+06,,,,2FGL J1313.0-0425,,,,,N,,fsrq,PKS B1310-041,,0,fsrq,AGN,fsrq
3FGL J1314.7-4237,198.694,-42.6271,307.499,20.0375,0.0793728,0.0600692,-26.62,0.1287,0.0974,-26.62,313,4.46742,3343.04,3.0942E-14,8.09461E-15,3.50511E-10,9.46629E-11,3.896E-12,1.0674E-12,1.2665,PowerLaw,2.08209,0.214022,-INF,-INF,-INF,-INF,-INF,-INF,2.08209,6.13696E-09,1.46283E-12,1.14776,9.26605E-10,6.30058E-13,1.61822,3.41379E-10,8.13726E-13,3.34769,3.46093E-11,2.35331E-13,1.70982,1.49548E-11,2.57519E-13,1.56527,45.0239,-INF,-INF,-INF,-INF,-INF,,,,,1FHL J1314.9-4241,,,,P,1ES 1312-423,bcu,MS 13121-4221,,0,bcu,AGN,bcu
3FGL J1314.8+2349,198.714,23.8256,2.21768,83.7691,0.0244841,0.0233123,-72.41,0.0397,0.0378,-72.41,495,21.8897,1605.12,5.68173E-13,4.14591E-14,1.41776E-09,1.09497E-10,1.5753E-11,1.23044E-12,1.96976,PowerLaw,2.04794,0.0571191,-INF,-INF,-INF,-INF,-INF,-INF,2.04794,5.98505E-09,1.43142E-12,1.59224,3.3641E-09,2.29666E-12,8.58153,1.13801E-09,2.72173E-12,14.4773,3.2346E-10,2.20825E-12,11.9866,9.34418E-11,1.63122E-12,7.73172,53.777,-INF,-INF,-INF,-INF,-INF,,,1FGL J1314.7+2346,2FGL J1314.6+2348,1FHL J1315.0+2346,,,,N,,bll,TXS 1312+240,,0,bll,AGN,bll
3FGL J1315.1-5329,198.786,-53.4883,306.501,9.21905,0.0436026,0.0412591,7.89,0.0707,0.0669,7.89,125,14.6217,579.073,1.10435E-11,9.88366E-13,1.49593E-09,1.59801E-10,1.68421E-11,1.51319E-12,5.28598,LogParabola,2.28084,0.101891,0.322374,0.0789952,-INF,-INF,-INF,-INF,2.49532,2.76282E-08,6.97614E-12,6.41482,8.2199E-09,5.48426E-12,10.1847,1.35683E-09,2.97104E-12,8.27311,1.24022E-10,7.10459E-13,3.91787,1.24441E-14,1.16671E-16,0,158.563,10.0424,1.79797E-07,2.32271E-08,3.22175E+08,2.63E+06,,,1FGL J1314.9-5338,2FGL J1314.5-5330,,,,,N,,bcu,PMN J1315-5334,,0,bcu,AGN,bcu
3FGL J1315.4+1130,198.869,11.515,323.973,73.3969,0.0944209,0.0692585,1.16,0.1531,0.1123,1.16,700,4.32014,3717.85,1.89462E-14,5.30335E-15,2.55945E-10,7.49922E-11,2.88855E-12,8.086E-13,0.85758,PowerLaw,1.96214,0.263436,-INF,-INF,-INF,-INF,-INF,-INF,1.96214,7.70437E-09,1.85827E-12,2.1283,3.70966E-10,2.55833E-13,0.87462,1.10168E-10,2.65722E-13,1.48534,3.8096E-11,2.62726E-13,1.83385,4.99616E-11,9.03154E-13,4.38657,49.2112,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,1RXS J131531.9+113327,,0,bcu,AGN,bcu
3FGL J1315.7-0732,198.947,-7.5485,313.448,54.8252,0.0312064,0.0257175,-17.03,0.0506,0.0417,-17.03,628,12.8772,2099.56,1.9212E-13,2.26098E-14,8.35297E-10,9.93815E-11,9.30532E-12,1.12977E-12,0.194596,PowerLaw,2.01919,0.0895421,-INF,-INF,-INF,-INF,-INF,-INF,2.01919,3.18199E-09,7.63181E-13,1.01395,2.01065E-09,1.37732E-12,4.49459,6.93512E-10,1.66334E-12,8.0856,1.34397E-10,9.20635E-13,5.93321,9.48979E-11,1.67599E-12,8.24424,72.4805,4.72435,3.57528E-08,1.10951E-08,3.03765E+08,2.63E+06,,,1FGL J1315.6-0729,2FGL J1315.6-0730,1FHL J1315.7-0730,,,,N,,,,,0,,,
3FGL J1316.0-3338,199,-33.6486,308.773,28.9444,0.0270743,0.0231889,-19.85,0.0439,0.0376,-19.85,722,25.3009,913.007,3.7598E-12,2.01375E-13,2.29632E-09,1.49092E-10,2.83457E-11,1.51962E-12,1.84485,PowerLaw,2.32275,0.0439106,-INF,-INF,-INF,-INF,-INF,-INF,2.32275,2.98006E-08,6.93915E-12,6.1864,9.79589E-09,6.47752E-12,14.818,1.93137E-09,4.49725E-12,16.0771,3.99084E-10,2.63894E-12,11.5867,7.38041E-11,1.15858E-12,5.03931,430.481,16.3827,2.56576E-07,2.50073E-08,3.06395E+08,2.63E+06,,,1FGL J1316.1-3341,2FGL J1315.9-3339,1FHL J1315.9-3333,,,,N,,fsrq,PKS 1313-333,,0,fsrq,AGN,fsrq
3FGL J1316.2-6446,199.063,-64.7696,305.574,-2.02526,0.0928175,0.0545804,84.06,0.1505,0.0885,84.06,47,10.1339,383.142,2.71772E-11,2.74608E-12,1.04702E-09,1.82953E-10,2.3281E-11,2.36304E-12,1.66074,PowerLaw,2.78864,0.0940418,-INF,-INF,-INF,-INF,-INF,-INF,2.78864,6.41228E-08,1.42931E-11,7.20587,8.6433E-09,5.42715E-12,6.10397,1.16599E-09,2.59902E-12,4.84065,6.17167E-11,3.87521E-13,1.41298,1.74912E-11,2.34893E-13,1.68864,106.085,5.30474,2.28495E-07,4.56181E-08,3.19545E+08,2.63E+06,,,,2FGL J1312.0-6458,,,,,N,,,,,0,,,
3FGL J1317.6-6315,199.403,-63.2598,305.872,-0.537575,0.0348451,0.0300346,-3.04,0.0565,0.0487,-3.04,13,13.5345,1854.69,1.42514E-12,1.40025E-13,4.04015E-09,3.5795E-10,2.94809E-11,3.4098E-12,4.83868,LogParabola,2.48743,0.105026,0.29821,0.0834798,-INF,-INF,-INF,-INF,2.33901,1.87793E-11,4.94927E-15,0,1.42644E-08,1.00768E-11,7.86946,3.50783E-09,8.07189E-12,9.64709,4.97165E-10,3.01195E-12,6.25503,1.26976E-11,1.28085E-13,0.857854,50.5337,-INF,-INF,-INF,-INF,-INF,,,1FGL J1317.5-6318c,,,,,,N,,,,,0,,,
3FGL J1317.8+3429,199.463,34.4998,87.0032,80.7044,0.110764,0.106385,-22.78,0.1796,0.1725,-22.78,566,6.10632,641.063,1.25536E-12,2.17598E-13,2.51255E-10,5.81236E-11,4.11444E-12,7.30457E-13,1.22808,PowerLaw,2.58364,0.14293,-INF,-INF,-INF,-INF,-INF,-INF,2.58364,7.10377E-09,1.61368E-12,2.59626,1.44873E-09,9.30211E-13,4.02465,1.96707E-10,4.46836E-13,3.29589,5.82717E-11,3.74156E-13,3.31585,9.9625E-16,1.42727E-17,0,71.8106,-INF,-INF,-INF,-INF,-INF,,,1FGL J1317.8+3425,2FGL J1317.9+3426,,,,,N,,fsrq,S4 1315+34,,0,fsrq,AGN,fsrq
3FGL J1318.7-1232,199.694,-12.5408,313.297,49.7799,0.0585891,0.0422458,42.97,0.095,0.0685,42.97,628,8.40328,992.46,7.51061E-13,1.05744E-13,5.46623E-10,8.95158E-11,6.88505E-12,9.72842E-13,0.372852,PowerLaw,2.34752,0.11311,-INF,-INF,-INF,-INF,-INF,-INF,2.34752,9.63569E-09,2.23836E-12,2.74662,2.12883E-09,1.4037E-12,4.50312,4.54745E-10,1.05637E-12,5.27314,8.30542E-11,5.47641E-13,3.87904,2.3623E-11,3.67474E-13,3.0056,63.4543,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1318.9-1228,,,,,N,,bcu,PMN J1318-1235,,0,bcu,AGN,bcu
3FGL J1319.3+1402,199.837,14.0499,330.787,75.3903,0.0527919,0.0467479,-6.36,0.0856,0.0758,-6.36,700,4.29735,4677.82,9.31903E-15,2.91316E-15,1.87915E-10,6.26303E-11,2.21874E-12,6.97485E-13,1.82866,PowerLaw,1.86538,0.243883,-INF,-INF,-INF,-INF,-INF,-INF,1.86538,2.47633E-09,6.03037E-13,0.963728,2.75848E-10,1.92433E-13,0.690452,1.16758E-10,2.84329E-13,1.90207,5.06608E-11,3.53411E-13,3.0214,2.50543E-11,4.71455E-13,3.64417,33.1524,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,RX J1319.4+1405,,0,bll,AGN,bll
3FGL J1319.6+7759,199.903,77.9983,121.051,39.0269,0.0368803,0.0316381,-68.44,0.0598,0.0513,-68.44,568,9.09712,4761.6,1.66651E-14,2.92412E-15,3.34967E-10,6.14551E-11,4.19017E-12,7.68786E-13,0.98776,PowerLaw,1.78542,0.129459,-INF,-INF,-INF,-INF,-INF,-INF,1.78542,2.60417E-09,6.39235E-13,1.05634,5.99541E-10,4.22247E-13,2.0917,2.77846E-10,6.82017E-13,5.2874,5.33186E-11,3.75515E-13,3.68078,5.50864E-11,1.07211E-12,6.71237,51.8882,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,NVSS J131921+775823,,0,bcu,AGN,bcu
3FGL J1321.0+2215,200.269,22.2628,358.672,81.6972,0.0358319,0.0331799,-85.37,0.0581,0.0538,-85.37,495,20.5839,823.612,2.93721E-12,1.95005E-13,1.28986E-09,1.09472E-10,1.74173E-11,1.16457E-12,1.3659,PowerLaw,2.42176,0.0594082,-INF,-INF,-INF,-INF,-INF,-INF,2.42176,2.3603E-08,5.44417E-12,5.28897,5.97887E-09,3.90919E-12,12.1503,9.9535E-10,2.29583E-12,12.0127,2.58307E-10,1.6889E-12,9.71142,2.21986E-11,3.36199E-13,2.37789,162.016,9.82952,1.1231E-07,1.71638E-08,2.66945E+08,2.63E+06,,,1FGL J1321.1+2214,2FGL J1321.1+2215,,,,,N,,fsrq,TXS 1318+225,,0,fsrq,AGN,fsrq
3FGL J1321.7+8312,200.431,83.2067,121.857,33.8582,0.0473647,0.043726,-24.88,0.0768,0.0709,-24.88,483,12.6623,578.837,3.24121E-12,3.03213E-13,5.05289E-10,6.84392E-11,8.14479E-12,7.67928E-13,0.189406,PowerLaw,2.57179,0.0831032,-INF,-INF,-INF,-INF,-INF,-INF,2.57179,1.61351E-08,3.66928E-12,6.28565,2.30523E-09,1.4821E-12,6.16687,4.59891E-10,1.04584E-12,6.71869,1.042E-10,6.69935E-13,5.81754,5.34395E-12,7.68616E-14,1.44957,139.316,9.62121,1.07881E-07,1.45387E-08,3.40585E+08,2.63E+06,,,1FGL J1321.3+8310,2FGL J1322.6+8313,,,,,N,,fsrq,S5 1322+83,,0,fsrq,AGN,fsrq
3FGL J1322.3+0839,200.582,8.6574,325.949,70.1363,0.0758575,0.0599459,-1.8,0.123,0.0972,-1.8,725,7.7632,1232.44,3.70699E-13,5.72562E-14,4.72544E-10,8.17616E-11,5.55848E-12,8.5858E-13,0.401638,PowerLaw,2.25257,0.135827,-INF,-INF,-INF,-INF,-INF,-INF,2.25257,6.75403E-09,1.58338E-12,2.47148,1.30028E-09,8.66774E-13,3.20098,2.38022E-10,5.58007E-13,3.40133,1.52137E-10,1.01416E-12,6.1875,6.15584E-14,9.92026E-16,0,73.8506,4.1203,3.87757E-08,1.34158E-08,3.35325E+08,2.63E+06,,,1FGL J1322.1+0838,,,,,,N,,bcu,NVSS J132210+084231,,0,bcu,AGN,bcu
3FGL J1322.6-1619,200.666,-16.3189,313.728,45.8972,0.0712937,0.0659281,-1.59,0.1156,0.1069,-1.59,586,5.31982,1108.86,3.88026E-13,7.65991E-14,3.64344E-10,7.93761E-11,4.62431E-12,9.27932E-13,0.241156,PowerLaw,2.35643,0.147737,-INF,-INF,-INF,-INF,-INF,-INF,2.35643,6.68234E-09,1.55098E-12,2.12654,1.5668E-09,1.03207E-12,3.14412,3.0593E-10,7.10066E-13,3.59312,6.91688E-11,4.5562E-13,2.82164,1.58824E-11,2.46262E-13,2.64496,39.5851,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bcu,PMN J1322-1617,,0,bcu,AGN,bcu
3FGL J1322.8-0938,200.706,-9.6449,315.69,52.4476,0.0582191,0.0532236,81.73,0.0944,0.0863,81.73,628,14.3929,480.361,8.25154E-12,6.67784E-13,7.36534E-10,9.44886E-11,1.2847E-11,1.04172E-12,1.64445,PowerLaw,2.6294,0.0740997,-INF,-INF,-INF,-INF,-INF,-INF,2.6294,2.81021E-08,6.35643E-12,7.997,4.13227E-09,2.63992E-12,8.49269,7.74907E-10,1.75277E-12,8.47498,4.63691E-11,2.96231E-13,2.42132,8.36993E-12,1.18127E-13,1.22197,178.643,7.1678,1.24279E-07,2.19543E-08,2.40645E+08,2.63E+06,,,1FGL J1322.7-0943,2FGL J1322.7-0938,,,,,N,,fsrq,PKS B1319-093,,0,fsrq,AGN,fsrq
3FGL J1322.9+0435,200.733,4.5966,322.751,66.2488,0.0460695,0.0411357,42.16,0.0747,0.0667,42.16,725,6.13153,5297.36,1.1366E-14,2.81523E-15,2.70129E-10,7.16837E-11,3.51921E-12,9.32595E-13,2.18788,PowerLaw,1.73958,0.201453,-INF,-INF,-INF,-INF,-INF,-INF,1.73958,3.83215E-09,9.4497E-13,1.58785,4.96246E-14,3.51418E-17,0,1.37727E-10,3.39622E-13,2.07127,1.02319E-10,7.24574E-13,5.49952,3.02376E-11,6.00078E-13,3.74591,40.6104,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,RBS 1257,,0,bll,AGN,bll
3FGL J1323.0+2942,200.751,29.7125,55.2032,82.596,0.0260876,0.0220172,-87.86,0.0423,0.0357,-87.86,579,17.6744,1516.04,5.41518E-13,4.65703E-14,1.14887E-09,1.04139E-10,1.29043E-11,1.11894E-12,0.611296,PowerLaw,2.14516,0.0662476,-INF,-INF,-INF,-INF,-INF,-INF,2.14516,9.9817E-09,2.36464E-12,1.95072,2.9251E-09,1.97435E-12,6.27999,9.49352E-10,2.24899E-12,11.6785,1.93541E-10,1.30634E-12,8.80435,8.42143E-11,1.41445E-12,7.87746,43.4872,-INF,-INF,-INF,-INF,-INF,,,1FGL J1323.1+2942,2FGL J1323.0+2941,1FHL J1322.9+2942,,,,N,,bcu,4C +29.48,,0,bcu,AGN,bcu
3FGL J1323.2-3901,200.81,-39.0247,309.658,23.4313,0.0799279,0.0773376,-20.81,0.1296,0.1254,-20.81,339,5.60398,882.842,8.65835E-13,1.56141E-13,4.15062E-10,8.81569E-11,6.28285E-12,1.20643E-12,0.666556,PowerLaw,2.52263,0.144586,-INF,-INF,-INF,-INF,-INF,-INF,2.52263,9.64467E-09,2.20344E-12,2.07999,2.27103E-09,1.46813E-12,3.79764,2.96371E-10,6.77095E-13,2.787,7.28233E-11,4.70773E-13,2.88484,8.3645E-12,1.22313E-13,1.79829,35.5372,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,1,,,
3FGL J1323.9+1405,200.992,14.0942,334.755,74.9183,0.0682717,0.05051,-61.05,0.1107,0.0819,-61.05,700,6.30666,2054.54,9.21488E-14,1.80828E-14,3.7922E-10,7.50091E-11,4.21368E-12,8.30554E-13,1.62497,PowerLaw,2.07603,0.142367,-INF,-INF,-INF,-INF,-INF,-INF,2.07603,4.58281E-14,1.09303E-17,0,8.66636E-10,5.89701E-13,1.99977,3.2145E-10,7.66679E-13,4.42079,7.99323E-11,5.43897E-13,3.58567,3.11337E-11,5.37416E-13,3.46599,48.4571,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,RX J1323.9+1406,,0,bll,AGN,bll
3FGL J1324.0-4330e,201,-43.5,309.168,18.9771,-INF,-INF,,-INF,-INF,,313,12.1474,670.994,1.42152E-11,1.13674E-12,3.39114E-09,3.30786E-10,5.16703E-11,4.16593E-12,1.36025,PowerLaw,2.52793,0.0532967,-INF,-INF,-INF,-INF,-INF,-INF,2.52793,1.1915E-07,2.72077E-11,10.9843,2.33468E-08,1.50838E-11,16.6569,2.81613E-09,6.43059E-12,8.38859,4.48759E-10,2.89933E-12,3.393,7.03803E-11,1.02731E-12,1.07177,124.882,7.95494,3.40688E-07,4.65261E-08,2.66945E+08,2.63E+06,CenA Lobes,,1FGL J1322.0-4515,2FGL J1324.0-4330e,,,3EG J1324-4314,,N,,RDG,Cen A Lobes,,20,rdg,AGN,non-Blazar
3FGL J1325.2-5411,201.314,-54.1859,307.921,8.35787,0.064263,0.0561839,56.13,0.1042,0.0911,56.13,125,7.00568,960.799,1.22494E-12,1.8074E-13,7.51849E-10,1.23495E-10,1.07507E-11,1.65281E-12,2.5491,PowerLaw,2.47465,0.101433,-INF,-INF,-INF,-INF,-INF,-INF,2.47465,7.46453E-09,1.71311E-12,0.944403,3.91E-09,2.54129E-12,4.4217,8.80346E-10,2.02039E-12,5.81182,1.02137E-10,6.63831E-13,3.71324,9.45045E-16,1.40493E-17,0,31.6868,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1324.4-5411,,,,,N,,,,,0,,,
3FGL J1325.4-4301,201.367,-43.0305,309.516,19.4058,0.0185018,0.0165283,37.57,0.03,0.0268,37.57,313,43.8557,481.17,4.20983E-11,1.28536E-12,3.42268E-09,1.68169E-10,6.65149E-11,2.06841E-12,2.26709,PowerLaw,2.70299,0.0292562,-INF,-INF,-INF,-INF,-INF,-INF,2.70299,1.45478E-07,3.26824E-11,20.39,2.05945E-08,1.30514E-11,25.4214,2.57394E-09,5.78251E-12,18.2775,4.90643E-10,3.10937E-12,12.6971,1.31558E-10,1.81369E-12,7.92397,59.3275,-INF,-INF,-INF,-INF,-INF,,0FGL J1325.4-4303,1FGL J1325.6-4300,2FGL J1325.6-4300,1FHL J1326.1-4303,,3EG J1324-4314,,P,Centaurus A,RDG,Cen A Core,,0,rdg,AGN,non-Blazar
3FGL J1326.1+2931,201.533,29.5332,52.4448,81.9977,0.0374353,0.0351535,37.48,0.0607,0.057,37.48,579,4.80525,4025.81,1.38328E-14,4.15272E-15,2.29291E-10,7.4196E-11,2.54716E-12,8.30434E-13,0.285587,PowerLaw,2.06946,0.246135,-INF,-INF,-INF,-INF,-INF,-INF,2.06946,3.01491E-09,7.1954E-13,0.492694,1.24481E-09,8.47682E-13,2.58661,1.34787E-10,3.21684E-13,2.0794,2.05123E-11,1.39683E-13,1.57232,3.11432E-11,5.38994E-13,4.87999,51.43,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,TXS 1323+298,,0,bll,AGN,bll
3FGL J1326.2-4651,201.559,-46.8521,309.098,15.6026,0.0607476,0.0592058,16,0.0985,0.096,16,340,4.71513,530.599,3.88726E-12,7.42433E-13,4.15878E-10,1.04481E-10,7.9803E-12,1.55426E-12,0.212538,PowerLaw,2.69463,0.13373,-INF,-INF,-INF,-INF,-INF,-INF,2.69463,3.74698E-12,8.42432E-16,0,3.36637E-09,2.13533E-12,4.06175,3.00906E-10,6.76524E-13,2.26319,2.19604E-14,1.39297E-16,0,2.77681E-11,3.83822E-13,3.07996,40.9453,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,,,,0,,,
3FGL J1326.6-5256,201.663,-52.9393,308.299,9.56503,0.0279994,0.0248541,-44.69,0.0454,0.0403,-44.69,125,20.9908,885.163,4.19978E-12,2.46133E-13,2.28934E-09,1.61549E-10,2.94515E-11,1.72819E-12,1.99797,PowerLaw,2.37163,0.0466909,-INF,-INF,-INF,-INF,-INF,-INF,2.37163,4.88284E-08,1.13166E-11,7.67907,9.27719E-09,6.10037E-12,11.3212,1.96963E-09,4.56488E-12,12.6668,4.22646E-10,2.77918E-12,10.2872,5.6235E-11,8.67137E-13,3.84505,363.594,11.2666,2.71278E-07,3.26011E-08,2.72205E+08,2.63E+06,,0FGL J1326.6-5302,1FGL J1327.0-5257,2FGL J1326.7-5254,1FHL J1327.1-5258,,,,N,,bll,PMN J1326-5256,,0,bll,AGN,bll
3FGL J1326.7-4727,201.695,-47.4646,309.103,14.9832,0.0330566,0.0319465,40.39,0.0536,0.0518,40.39,340,11.3351,1607.42,1.05951E-12,1.23722E-13,2.00389E-09,2.13332E-10,9.6496E-12,1.31999E-12,6.1586,LogParabola,2.0933,0.156994,0.651929,0.164356,-INF,-INF,-INF,-INF,2.23964,2.51819E-13,7.34429E-17,0,3.03589E-09,2.43513E-12,3.75971,1.7625E-09,4.15683E-12,8.52666,3.38883E-10,1.94771E-12,7.75996,6.69887E-12,6.20668E-14,1.32887,66.3906,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1326.4-4729,,,,,N,,glc,Omega Cen,,0,glc,non-AGN,non-Blazar
3FGL J1326.8+2211,201.722,22.1844,3.30444,80.5535,0.0294796,0.0281228,84.39,0.0478,0.0456,84.39,495,26.2161,547.517,1.19794E-11,7.24746E-13,1.65568E-09,1.21297E-10,1.98206E-11,1.25935E-12,3.75692,LogParabola,2.33355,0.0641293,0.150752,0.0423018,-INF,-INF,-INF,-INF,2.44789,3.23788E-08,7.79088E-12,8.95258,8.30949E-09,5.48778E-12,17.1921,1.42526E-09,3.2085E-12,15.9244,1.8612E-10,1.13969E-12,7.53611,2.82257E-11,3.14402E-13,3.6428,171.625,8.5855,1.10698E-07,1.81932E-08,2.59055E+08,2.63E+06,,,1FGL J1326.6+2213,2FGL J1326.8+2210,,,,,N,,fsrq,B2 1324+22,,0,fsrq,AGN,fsrq
3FGL J1327.9+2524,201.99,25.4011,23.0692,81.6342,0.0428009,0.0385455,-26.96,0.0694,0.0625,-26.96,495,4.30631,9199.37,2.35027E-15,8.67133E-16,1.37307E-10,6.46491E-11,1.90285E-12,7.05317E-13,0.941638,PowerLaw,1.67836,0.305762,-INF,-INF,-INF,-INF,-INF,-INF,1.67836,5.22554E-09,1.29647E-12,2.3517,1.64029E-11,1.17012E-14,0,8.57465E-11,2.12738E-13,1.48867,8.18702E-12,5.84032E-14,0.57173,2.837E-11,5.77955E-13,4.08666,32.205,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,NVSS J132758+252750,,0,bll,AGN,bll
3FGL J1328.5-4728,202.147,-47.4814,309.414,14.9222,0.0183785,0.0167133,21.95,0.0298,0.0271,21.95,340,12.1155,10204.4,1.13409E-14,1.79314E-15,8.06518E-10,1.71587E-10,1.09318E-11,1.73016E-12,0.31075,PowerLaw,1.69943,0.131276,-INF,-INF,-INF,-INF,-INF,-INF,1.69943,1.95849E-08,4.84882E-12,2.54337,2.40739E-11,1.71301E-14,0,4.26528E-10,1.056E-12,2.46418,1.67074E-10,1.18884E-12,4.32434,1.60843E-10,3.24724E-12,10.5672,50.2177,-INF,-INF,-INF,-INF,-INF,,,1FGL J1328.2-4729,2FGL J1328.5-4728,1FHL J1328.5-4728,,,,N,,bcu,1WGA J1328.6-4727,,512,bcu,AGN,bcu
3FGL J1328.9-5607,202.24,-56.1309,308.177,6.35823,0.013753,0.0135063,-46.4,0.0223,0.0219,-46.4,137,46.0797,582.567,3.50106E-11,1.16784E-12,6.76356E-09,2.49677E-10,7.04615E-11,2.35972E-12,5.99772,LogParabola,2.21938,0.0328976,0.124167,0.0187755,-INF,-INF,-INF,-INF,2.34041,9.23534E-08,2.23726E-11,11.9524,2.82148E-08,1.8914E-11,27.7684,5.44184E-09,1.24709E-11,26.8242,9.96595E-10,6.26621E-12,18.4339,1.57859E-10,1.8931E-12,9.41981,788.263,16.5831,3.44366E-07,3.0043E-08,3.53735E+08,2.63E+06,,0FGL J1328.8-5604,1FGL J1329.2-5605,2FGL J1329.2-5608,1FHL J1328.7-5604,,,,N,,bcu,PMN J1329-5608,,0,bcu,AGN,bcu
3FGL J1329.1-0536,202.299,-5.6081,319.91,56.0139,0.109716,0.0705536,0,0.1779,0.1144,0,726,5.60089,1727.65,1.89215E-13,3.73101E-14,5.05579E-10,1.00945E-10,6.39016E-12,1.46264E-12,0.71409,PowerLaw,2.35159,0.172758,-INF,-INF,-INF,-INF,-INF,-INF,2.35159,5.03713E-09,1.16966E-12,0.624327,1.60053E-09,1.05486E-12,2.12805,3.81196E-10,8.8517E-13,3.65593,1.17956E-10,7.77414E-13,4.4245,1.81737E-11,2.82287E-13,1.69554,50.6296,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1329.3-0528,,,,,N,,,,,256,,,
3FGL J1329.8-6109,202.468,-61.162,307.551,1.36453,0.0317615,0.0305897,-38.85,0.0515,0.0496,-38.85,137,11.8501,1582.17,1.2456E-12,1.39796E-13,2.5257E-09,2.57491E-10,1.64745E-11,2.38989E-12,4.55501,LogParabola,2.10632,0.139578,0.278356,0.0886413,-INF,-INF,-INF,-INF,2.24443,5.62918E-09,1.51284E-12,0.912721,5.62115E-09,4.08892E-12,4.68534,2.04749E-09,4.84498E-12,8.43046,5.23971E-10,3.28686E-12,8.41992,1.05603E-11,1.13128E-13,0.636653,55.6627,-INF,-INF,-INF,-INF,-INF,,,,2FGL J1329.7-6108,,,,,N,,,,,0,,,
3FGL J1330.0-3818,202.506,-38.3132,311.203,23.938,0.203767,0.132535,-58.62,0.3304,0.2149,-58.62,339,5.43747,439.287,5.48666E-12,9.30993E-13,3.12926E-10,8.11934E-11,6.86915E-12,1.18682E-12,1.87338,PowerLaw,2.78069,0.14208,-INF,-INF,-INF,-INF,-INF,-INF,2.78069,2.31681E-08,5.16796E-12,4.87183,2.49516E-09,1.56805E-12,4.25749,2.96331E-10,6.61007E-13,3.20451,1.74406E-14,1.09603E-16,0,2.89368E-15,3.89527E-17,0,38.1035,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,fsrq,Tol 1326-379,,0,fsrq,AGN,fsrq
3FGL J1330.0+4437,202.51,44.6313,101.591,70.863,0.0617961,0.0550121,37.29,0.1002,0.0892,37.29,288,7.30271,2222.74,6.7263E-14,1.22568E-14,3.27833E-10,6.00695E-11,3.6491E-12,6.77976E-13,1.61977,PowerLaw,2.02572,0.144818,-INF,-INF,-INF,-INF,-INF,-INF,2.02572,1.65486E-09,3.96652E-13,0.681249,4.63551E-10,3.17294E-13,1.54166,2.77124E-10,6.64236E-13,5.46617,8.1191E-11,5.5574E-13,5.02716,2.01984E-11,3.55782E-13,2.58131,44.9731,-INF,-INF,-INF,-INF,-INF,,,,,,,,,N,,bll,1RXS J133021.4+444117,,0,bll,AGN,bll
