id,Fermi_name,Counterpart_name,Bzcat5_name,Optical_Class,RA_J2000,Dec_J2000,Redshift,SED_Class,LogSyncZ,Probability_Bayesian,Reliability_LR_RG,Reliability_LR_XG,Significance,Flux_1to100GeV,Spectral_Index,Spectral_Type,Power_Law_Index,Radio_flux),X_Flux,USNOVmag,SDSSVmag,CLEAN
954,3FGL J1314.8+2349,TXS 1312+240,5BZBJ1314+2348,bll,13 14 43.8,+23 48 26.78,0.0,ISP,14.93,1.0,0.88,0.85,21.89,1.4177626e-09,2.0479,PowerLaw,2.05,184.2576,1.77e-12,17.3886,16.31,Y
955,3FGL J1315.4+1130,1RXS J131531.9+113327,, bcu II,13 15 32.77,+11 33 31.56,0.0,HSP,16.525,0.98,0.0,0.8,4.32,2.5594477e-10,1.9621,PowerLaw,1.96,20.7252,2.94e-12,19.0876,18.39,Y
958,3FGL J1318.7-1232,PMN J1318-1235,, bcu II,13 18 42.85,-12 35 03.84,0.0,LSP,13.45,0.99,0.0,0.0,8.4,5.466228599999999e-10,2.3475,PowerLaw,2.35,44.1036,0.0,0.0,0.0,Y
959,3FGL J1319.3+1402,RX J1319.4+1405,5BZBJ1319+1405,bll,13 19 31.74,+14 05 33.12,0.573,HSP,15.497,0.99,0.0,0.0,4.3,1.8791459e-10,1.8654,PowerLaw,1.87,77.067,0.0,17.55,17.2,Y
960,3FGL J1319.6+7759,NVSS J131921+775823,, bcu II,13 19 21.26,+77 58 22.2,0.0,ISP,14.435,0.99,0.0,0.0,9.1,3.3496682999999997e-10,1.7854,PowerLaw,1.79,25.8501,0.0,17.6026,0.0,Y
961,3FGL J1321.0+2215,TXS 1318+225,5BZQJ1321+2216,fsrq,13 21 11.2,+22 16 12.1,0.943,LSP,13.338,1.0,0.91,0.0,20.58,1.2898626e-09,2.4218,PowerLaw,2.42,314.0684,0.0,19.4144,18.16,Y
963,3FGL J1322.3+0839,NVSS J132210+084231,, bcu II,13 22 10.04,+08 42 30.95,0.0,LSP,13.16,0.98,0.0,0.0,7.76,4.7254395e-10,2.2526,PowerLaw,2.25,71.3381,0.0,19.3769,18.38,Y
964,3FGL J1322.6-1619,PMN J1322-1617,, bcu II,13 22 43.6,-16 17 24.54,0.0,LSP,13.67,0.99,0.0,0.0,5.32,3.6434408e-10,2.3564,PowerLaw,2.36,111.2548,0.0,18.7227,0.0,Y
966,3FGL J1322.8-0938,PMN J1323-0943,, bcu II,13 23 03.06,-09 43 32.04,0.0,LSP,12.6,0.0,0.81,0.0,14.39,7.365343900000001e-10,2.6294,PowerLaw,2.63,320.6626,0.0,0.0,0.0,N
967,3FGL J1322.9+0435,RBS 1257,5BZGJ1323+0439,bll,13 23 01.03,+04 39 48.55,0.22399999999999998,HSP,16.355,0.99,0.0,0.83,6.13,2.7012892e-10,1.7396,PowerLaw,1.74,37.0896,4.4900000000000005e-12,17.275,17.24,Y
968,3FGL J1323.0+2942,4C +29.48,, bcu II,13 23 00.87,+29 41 44.81,0.0,LSP,13.4,0.0,0.97,0.0,17.67,1.1488748e-09,2.1452,PowerLaw,2.15,1369.7178,3.61e-13,0.0,19.7,Y
969,3FGL J1323.9+1405,RX J1323.9+1406,5BZBJ1323+1405,bll,13 23 58.48,+14 06 01.06,0.0,ISP,14.655,1.0,0.0,0.81,6.31,3.7922012999999997e-10,2.076,PowerLaw,2.08,31.3213,1.6999999999999998e-12,17.9941,18.11,Y
970,3FGL J1325.4-4301,Cen A Core,5BZUJ1325-4301,rdg,13 25 27.61,-43 01 08.8,0.0018,LSP,13.446,1.0,1.0,0.96,43.86,3.4226764e-09,2.7030000000000003,PowerLaw,2.7,342000.0,1.51e-11,0.0,0.0,Y
971,3FGL J1326.1+2931,TXS 1323+298,5BZBJ1326+2933,bll,13 26 14.98,+29 33 30.81,0.0,ISP,14.475,1.0,0.83,0.0,4.81,2.2929127999999998e-10,2.0695,PowerLaw,2.07,111.7528,0.0,19.0674,17.74,Y
973,3FGL J1327.9+2524,NVSS J132758+252750,5BZBJ1327+2527,bll,13 27 58.65,+25 27 50.19,0.0,ISP,14.56,0.98,0.0,0.0,4.31,1.373073e-10,1.6784,PowerLaw,1.68,10.2626,0.0,19.854,18.97,Y
974,3FGL J1328.5-4728,1WGA J1328.6-4727,, bcu II,13 28 40.62,-47 27 49.45,0.0,HSP,15.645,1.0,0.87,0.0,12.12,8.065183e-10,1.6994,PowerLaw,1.7,123.6,0.0,17.4349,0.0,N
975,3FGL J1330.0+4437,1RXS J133021.4+444117,5BZBJ1330+4441,bll,13 30 21.6,+44 41 21.19,0.0,ISP,14.56,0.98,0.0,0.0,7.3,3.2783326e-10,2.0257,PowerLaw,2.03,21.2261,1.32e-12,0.0,18.0,Y
976,3FGL J1330.0-3818,Tol 1326-379,, fsrq,13 29 19.18,-38 14 18.6,0.02843,LSP,13.972000000000001,0.9,0.0,0.0,5.44,3.1292602000000003e-10,2.7807,PowerLaw,2.78,71.5688,9.08e-13,11.517000000000001,0.0,Y
977,3FGL J1330.5+3023,3C 286,, css,13 31 08.28,+30 30 32.95,0.0,LSP,12.39,0.98,0.97,0.0,5.25,2.4549443e-10,2.6,PowerLaw,2.6,14903.0,3.43e-13,17.6507,17.07,Y
978,3FGL J1330.6+7002,NVSS J133025+700141,5BZBJ1330+7001,bll,13 30 25.8,+70 01 38.67,0.0,ISP,14.32,1.0,0.0,0.87,10.88,3.8121492e-10,1.8433,PowerLaw,1.84,21.1784,1.5300000000000001e-12,16.9708,0.0,Y
979,3FGL J1330.9+5201,87GB 132842.6+521750,5BZUJ1330+5202,bcu I,13 30 42.59,+52 02 15.45,0.688,LSP,12.812000000000001,1.0,0.81,0.0,6.13,2.683351e-10,2.2487,PowerLaw,2.25,83.9938,0.0,20.9,18.4,Y
980,3FGL J1331.1-1328,PMN J1331-1326,, bcu II,13 31 20.31,-13 26 06.2,0.0,ISP,14.055,0.95,0.0,0.0,5.48,5.043810900000001e-10,2.3738,PowerLaw,2.37,51.2921,0.0,18.8618,0.0,N
981,3FGL J1331.5+1711,TXS 1329+174,5BZBJ1331+1712,bll,13 31 33.44,+17 12 50.59,0.0,LSP,13.495,0.99,0.8,0.0,9.14,3.5245593e-10,2.7635,PowerLaw,2.76,180.6751,3.8e-13,18.3977,18.98,Y
982,3FGL J1331.8+4718,B3 1330+476,5BZQJ1332+4722,fsrq,13 32 45.24,+47 22 22.66,0.6679999999999999,LSP,13.997,0.83,0.0,0.0,8.63,3.6401722999999997e-10,2.5287,PowerLaw,2.53,233.7047,4.53e-13,18.7343,16.88,Y
987,3FGL J1335.4-2949,1ES 1332-295,5BZBJ1335-2950,bll,13 35 29.68,-29 50 37.04,0.513,ISP,14.86,1.0,0.0,0.92,6.86,4.1041337e-10,2.0468,PowerLaw,2.05,10.7588,7.240000000000001e-12,0.0,0.0,Y
988,3FGL J1337.6-1257,PKS 1335-127,5BZQJ1337-1257,fsrq,13 37 39.78,-12 57 24.69,0.539,LSP,13.05,1.0,0.98,0.91,19.07,1.5585839999999998e-09,2.3663,LogParabola,2.44,2676.719,4.309999999999999e-12,16.6152,0.0,Y
989,3FGL J1338.6-2403,PKS 1336-237,5BZUJ1339-2401,bcu I,13 39 01.74,-24 01 14.0,0.657,LSP,13.879000000000001,0.99,0.87,0.0,7.89,4.5139730999999997e-10,2.5763,PowerLaw,2.58,502.4668,0.0,17.4853,0.0,Y
990,3FGL J1338.9+6532,87GB 133543.8+654752,5BZQJ1337+6532,fsrq,13 37 16.05,+65 32 46.31,0.946,LSP,13.574000000000002,0.93,0.0,0.0,7.27,1.3469062e-10,3.0199,PowerLaw,3.02,211.0996,0.0,19.8753,19.27,Y
991,3FGL J1339.0+1153,SDSS J133859.05+115316.7,5BZBJ1338+1153,bll,13 38 59.05,+11 53 16.7,0.0,ISP,14.32,1.0,0.0,0.0,11.52,6.6324202e-10,1.9654,PowerLaw,1.97,16.122,0.0,18.0032,17.39,Y
993,3FGL J1340.6+4412,RX J1340.4+4410,5BZBJ1340+4410,bll,13 40 29.79,+44 10 03.91,0.546,HSP,16.273,0.99,0.0,0.86,5.81,2.5426899e-10,1.9342,PowerLaw,1.93,57.2757,3.71e-12,17.8462,18.0,Y
994,3FGL J1340.6-0408,NVSS J134042-041006,, bcu II,13 40 42.01,-04 10 07.16,0.0,HSP,15.344000000000001,1.0,0.0,0.0,6.65,4.2820528e-10,1.9814,PowerLaw,1.98,27.1563,0.0,16.9617,0.0,Y
995,3FGL J1341.0+3955,SDSS J134105.10+395945.4,5BZGJ1341+3959,bll,13 41 05.1,+39 59 45.41,0.172,ISP,14.629000000000001,0.98,0.0,0.86,5.5,2.1316817999999998e-10,2.5412,PowerLaw,2.54,88.9234,7.72e-12,14.9101,0.0,Y
996,3FGL J1341.5+5517,SBS 1339+554,5BZBJ1341+5514,bll,13 41 36.07,+55 14 39.4,0.207,HSP,15.482000000000001,0.99,0.0,0.0,6.05,2.1908328e-10,2.563,PowerLaw,2.56,38.0456,1.18e-12,17.1329,17.14,Y
998,3FGL J1342.7+0945,NVSS J134240+094752,, bcu II,13 42 40.01,+09 47 52.39,0.0,ISP,14.36,0.98,0.0,0.0,5.15,2.9624922000000003e-10,1.8699,PowerLaw,1.87,27.4562,0.0,18.7519,18.14,Y
999,3FGL J1343.6+5753,1RXS J134357.9+575426,5BZQJ1343+5754,fsrq,13 43 57.62,+57 54 42.43,0.9329999999999999,ISP,14.124,0.99,0.0,0.0,4.5,1.7823336000000002e-10,2.4078,PowerLaw,2.41,116.6497,2.33e-13,18.5335,19.04,Y
1001,3FGL J1344.5-3655,PKS 1341-366,, bcu II,13 44 23.81,-36 56 27.99,0.0,ISP,14.44,0.99,0.93,0.0,5.67,3.851795e-10,2.1819,PowerLaw,2.18,509.3596,0.0,17.715999999999998,0.0,Y
1004,3FGL J1345.9-3357,NVSS J134543-335643,, bcu II,13 45 43.06,-33 56 43.46,0.0,ISP,14.2,1.0,0.0,0.0,6.51,4.1330445e-10,2.4659999999999997,PowerLaw,2.47,40.3755,0.0,19.0629,0.0,Y
1005,3FGL J1346.9-2958,NVSS J134706-295840,, bcu II,13 47 06.87,-29 58 42.74,0.0,ISP,14.72,1.0,0.0,0.0,8.25,5.1378934e-10,1.744,PowerLaw,1.74,27.478,0.0,17.877,0.0,Y
1007,3FGL J1349.6-1133,PKS 1346-112,5BZQJ1349-1132,fsrq,13 49 31.44,-11 32 53.82,0.34,LSP,13.167,1.0,0.93,0.83,18.39,1.3458442e-09,2.3919,PowerLaw,2.39,522.8244,1.2e-12,17.1664,0.0,Y
1008,3FGL J1350.8+3035,B2 1348+30B,5BZQJ1350+3034,fsrq,13 50 52.73,+30 34 53.59,0.7120000000000001,LSP,13.634,1.0,0.91,0.82,20.22,1.0383598e-09,2.3712,PowerLaw,2.37,322.4777,1.14e-12,18.8311,17.26,Y
1010,3FGL J1351.4+1115,RX J1351.3+1115,5BZBJ1351+1114,bll,13 51 20.84,+11 14 52.98,0.0,HSP,15.81,1.0,0.83,0.88,12.86,6.6242023e-10,1.7106,PowerLaw,1.71,42.888000000000005,1.88e-12,17.4416,18.04,Y
1012,3FGL J1353.1-4414,PKS 1349-439,5BZBJ1352-4412,bll,13 52 56.53,-44 12 40.38,0.0,LSP,13.285,1.0,0.9,0.0,9.77,5.8925992e-10,2.5934,PowerLaw,2.59,413.8,0.0,18.1996,0.0,Y
1013,3FGL J1353.2+1435,OP 186,5BZBJ1353+1435,bll,13 53 22.83,+14 35 39.25,0.0,LSP,13.57,1.0,0.92,0.0,10.72,5.9736882e-10,2.3426,PowerLaw,2.34,446.7588,0.0,19.2155,18.09,Y
1014,3FGL J1354.5+3705,FIRST J135426.6+370654,5BZBJ1354+3706,bll,13 54 26.69,+37 06 54.57,0.0,ISP,14.56,1.0,0.0,0.0,7.81,3.8319195e-10,2.2628,PowerLaw,2.26,25.1398,0.0,17.5305,16.81,Y
1015,3FGL J1355.0-1044,PKS 1352-104,5BZQJ1354-1041,fsrq,13 54 46.51,-10 41 02.65,0.33,LSP,13.204,0.98,0.9,0.82,11.63,8.2725837e-10,2.3867,PowerLaw,2.39,768.7958,4.07e-12,17.2714,0.0,Y
1016,3FGL J1356.3-4029,SUMSS J135625-402820,, bcu II,13 56 25.48,-40 28 21.8,0.0,ISP,14.055,1.0,0.0,0.0,5.68,3.8816084e-10,2.0602,PowerLaw,2.06,76.0,0.0,19.7015,0.0,Y
1017,3FGL J1357.5+0125,RX J1357.6+0128,5BZBJ1357+0128,bll,13 57 38.69,+01 28 13.63,0.0,ISP,14.8,0.99,0.0,0.82,5.77,4.1053988e-10,2.1423,PowerLaw,2.14,61.3928,3.03e-12,17.0196,17.27,Y
1021,3FGL J1359.9-3746,PMN J1359-3746,5BZBJ1359-3746,bll,13 59 49.73,-37 46 00.85,0.33399999999999996,ISP,14.975,1.0,0.88,0.0,11.7,8.2527019e-10,2.0237,PowerLaw,2.02,103.3598,0.0,16.084,0.0,Y
1022,3FGL J1404.8+0401,MS 1402.3+0416,5BZBJ1404+0402,bll,14 04 50.91,+04 02 02.25,0.344,HSP,15.828,1.0,0.82,0.91,10.38,6.185319999999999e-10,1.982,PowerLaw,1.98,42.4451,4.46e-12,16.9677,15.99,Y
1023,3FGL J1404.8+6554,NVSS J140450+655428,5BZBJ1404+6554,bll,14 04 50.06,+65 54 28.31,0.363,HSP,16.109,1.0,0.0,0.87,7.16,2.7688477000000003e-10,2.0933,PowerLaw,2.09,15.5111,2.8700000000000005e-12,17.6662,17.79,Y
1024,3FGL J1406.0-2508,NVSS J140609-250808,, bcu II,14 06 09.61,-25 08 09.37,0.0,HSP,15.1,1.0,0.0,0.0,9.54,5.794484299999999e-10,1.8929,PowerLaw,1.89,30.8318,0.0,16.3724,0.0,Y
1025,3FGL J1406.6+1644,RBS 1350,5BZBJ1406+1642,bll,14 06 59.1,+16 42 09.18,0.0,HSP,16.58,0.88,0.0,0.8,5.06,1.9166252e-10,1.6473,PowerLaw,1.65,8.4047,5.43e-12,18.2019,17.85,Y
1026,3FGL J1407.7-4256,SUMSS J140739-430231,, bcu II,14 07 39.72,-43 02 31.93,0.0,LSP,12.917,0.97,0.8,0.0,8.15,5.899045099999999e-10,2.1371,PowerLaw,2.14,261.0,0.0,17.4685,0.0,Y
1028,3FGL J1410.4+2821,RX J1410.4+2821,5BZBJ1410+2820,bll,14 10 29.43,+28 20 55.39,0.0,HSP,15.75,1.0,0.0,0.83,7.0,3.4090377999999997e-10,1.9746,PowerLaw,1.97,28.9008,1.9900000000000002e-12,18.0495,17.08,Y
1029,3FGL J1412.0+5249,SBS 1410+530,, bcu I,14 11 49.44,+52 49 00.22,0.07649,HSP,15.395999999999999,0.99,0.93,0.0,4.65,1.7162642e-10,2.5622,PowerLaw,2.56,847.6057,8.290000000000001e-13,10.6706,13.89,Y
1031,3FGL J1415.2+4832,RX J1415.5+4830,5BZBJ1415+4830,bll,14 15 36.8,+48 30 30.45,0.496,ISP,14.335,0.98,0.0,0.0,6.71,2.2100956e-10,2.6685,PowerLaw,2.67,41.9385,0.0,18.6177,18.08,Y
1032,3FGL J1416.0+1325,PKS B1413+135,5BZUJ1415+1320,bcu I,14 15 58.81,+13 20 23.71,0.247,LSP,12.960999999999999,0.99,0.91,0.0,9.29,5.3048665e-10,2.3634,PowerLaw,2.36,1092.1969,0.0,19.5799,18.04,Y
1033,3FGL J1416.1-2417,NVSS J141612-241812,5BZBJ1416-2418,bll,14 16 12.17,-24 18 13.52,0.13557,LSP,13.895,1.0,0.84,0.85,7.59,4.6797216e-10,1.8528,PowerLaw,1.85,73.0382,1.6899999999999999e-12,15.0828,0.0,Y
1034,3FGL J1417.8+2540,1E 1415.6+2557,5BZBJ1417+2543,bll,14 17 56.67,+25 43 26.24,0.237,HSP,15.452,0.99,0.0,0.93,6.54,3.5118891e-10,2.1637,PowerLaw,2.16,89.6832,2.7e-11,15.5557,16.39,Y
1035,3FGL J1418.4-0233,NVSS J141826-023336,5BZBJ1418-0233,bll,14 18 26.32,-02 33 34.14,0.0,HSP,15.665,1.0,0.89,0.0,33.02,2.7991616e-09,1.5323,LogParabola,1.71,34.6571,0.0,16.5576,16.19,Y
1036,3FGL J1418.5+3543,NVSS J141828+354250,, bcu II,14 18 28.58,+35 42 49.46,0.0,ISP,14.075,1.0,0.85,0.0,36.32,2.5116171e-09,2.0584,PowerLaw,2.06,61.2255,0.0,20.0152,19.36,Y
1037,3FGL J1418.9+7731,1RXS J141901.8+773229,5BZBJ1419+7732,bcu II,14 19 00.35,+77 32 29.34,0.0,HSP,15.9,1.0,0.0,0.88,11.24,4.6419207e-10,1.9063,PowerLaw,1.91,8.2626,2.3e-12,18.0931,0.0,Y
1038,3FGL J1419.5+0449,SDSS J141927.49+044513.7,5BZBJ1419+0445,bll,14 19 27.74,+04 45 13.93,0.0,ISP,14.755,0.99,0.0,0.0,4.35,2.2084636e-10,1.7506,PowerLaw,1.75,26.5581,0.0,18.9518,17.83,Y
1039,3FGL J1419.5-0836,NVSS J141922-083830,5BZUJ1419-0838,bcu II,14 19 22.55,-08 38 32.14,0.0,LSP,12.76,0.99,0.94,0.0,14.88,1.1015213e-09,2.2705,PowerLaw,2.27,343.0,0.0,19.1948,0.0,Y
1041,3FGL J1419.9+5425,OQ 530,5BZBJ1419+5423,bll,14 19 46.59,+54 23 14.78,0.153,LSP,13.977,1.0,0.94,0.82,20.08,9.6471275e-10,2.3075,PowerLaw,2.31,788.7688,1.3000000000000001e-12,14.6573,14.85,Y
1042,3FGL J1421.0-1122,PMN J1420-1118,, bcu II,14 21 00.15,-11 18 20.4,0.0,LSP,13.285,0.98,0.0,0.0,6.46,4.4591519e-10,2.0642,PowerLaw,2.06,48.3791,0.0,19.266,0.0,Y
1043,3FGL J1422.4+3227,OQ 334,5BZQJ1422+3223,fsrq,14 22 30.37,+32 23 10.44,0.682,LSP,13.142999999999999,0.98,0.81,0.0,4.63,2.0494917e-10,2.5597,PowerLaw,2.56,405.3197,0.0,18.7548,18.88,Y
1044,3FGL J1422.8+5801,1ES 1421+582,5BZBJ1422+5801,bll,14 22 38.88,+58 01 55.51,0.635,HSP,17.718,1.0,0.0,0.95,6.95,2.6964955e-10,2.0181,PowerLaw,2.02,13.3485,2.5e-11,18.7962,17.8,N
1045,3FGL J1422.8-7828,PKS 1418-782,5BZQJ1423-7829,fsrq,14 23 43.54,-78 29 34.89,0.7879999999999999,LSP,13.022,1.0,0.86,0.0,4.37,3.2822918999999997e-10,2.0451,PowerLaw,2.05,257.2,0.0,20.0545,0.0,Y
1046,3FGL J1424.3+0434,TXS 1421+048,5BZBJ1424+0434,bll,14 24 09.5,+04 34 52.08,0.0,LSP,13.735,0.99,0.84,0.0,6.19,3.6282335e-10,2.3612,PowerLaw,2.36,220.8039,0.0,17.5928,17.08,Y
1047,3FGL J1424.9+3615,FBQS J142455.5+361536,5BZBJ1424+3615,bll,14 24 55.51,+36 15 36.04,0.0,ISP,14.909,1.0,0.89,0.0,15.37,8.6497931e-10,2.0961,PowerLaw,2.1,91.1654,3.37e-13,17.9596,17.12,Y
1048,3FGL J1426.2+3402,RGB J1426+340,5BZBJ1426+3404,bll,14 26 07.71,+34 04 26.32,0.0,LSP,13.75,0.99,0.0,0.0,6.93,3.2374098e-10,1.9292,PowerLaw,1.93,35.208,4.610000000000001e-13,17.1533,16.92,Y
1049,3FGL J1427.0+2347,PKS 1424+240,5BZBJ1427+2348,bll,14 27 00.39,+23 48 00.03,0.0,HSP,15.344000000000001,1.0,0.97,0.97,107.35,1.3553806000000001e-08,1.7598,LogParabola,1.82,430.2013,6.940000000000001e-12,14.7349,14.15,Y
1050,3FGL J1427.6-3305,PKS B1424-328,5BZBJ1427-3305,bll,14 27 41.36,-33 05 31.5,0.0,LSP,12.9,1.0,0.9,0.89,19.6,1.5870325e-09,2.4184,PowerLaw,2.42,161.14700000000002,2.14e-12,19.0651,0.0,Y
1051,3FGL J1427.8-3215,NVSS J142750-321515,, bcu II,14 27 50.2,-32 15 17.0,0.0,ISP,14.384,0.99,0.0,0.0,4.49,3.1401487e-10,2.036,PowerLaw,2.04,12.1982,0.0,17.668,0.0,Y
1053,3FGL J1428.5+4240,H 1426+428,5BZBJ1428+4240,bll,14 28 32.6,+42 40 21.04,0.129,HSP,17.275,1.0,0.89,0.98,16.7,6.602162700000001e-10,1.5746,PowerLaw,1.57,58.8909,5.2500000000000006e-11,14.6084,15.56,Y
1056,3FGL J1434.6+6640,1RXS J143442.0+664031,, bcu II,14 34 41.76,+66 40 26.63,0.0,HSP,15.379000000000001,1.0,0.0,0.8,6.91,1.4941971000000001e-10,1.5166,PowerLaw,1.52,9.9383,5.030000000000001e-13,0.0,0.0,Y
1057,3FGL J1435.2+2023,TXS 1433+205,5BZUJ1435+2021,bll,14 35 21.93,+20 21 17.86,0.748,HSP,15.011,1.0,0.88,0.0,5.83,4.3397874000000006e-10,2.5544,PowerLaw,2.55,376.6054,0.0,18.9652,18.14,Y
1059,3FGL J1436.8+5639,RBS 1409,5BZBJ1436+5639,bll,14 36 57.71,+56 39 24.86,0.15,HSP,16.881,1.0,0.8,0.9,11.75,4.7076992e-10,1.985,PowerLaw,1.98,21.4109,2.6899999999999996e-12,18.8121,18.06,Y
1061,3FGL J1439.2+3931,PG 1437+398,5BZBJ1439+3932,bll,14 39 17.47,+39 32 42.8,0.349,HSP,16.128,1.0,0.81,0.95,10.12,4.4442011e-10,1.7709,PowerLaw,1.77,42.9276,1.7899999999999998e-11,16.6747,16.23,Y
1062,3FGL J1440.0-3955,1RXS J143949.8-395524,, bcu II,14 39 51.04,-39 55 17.62,0.0,HSP,15.728,0.0,0.0,0.8,5.54,3.1963329e-10,1.8638,PowerLaw,1.86,19.9333,1.24e-12,16.4356,0.0,Y
1063,3FGL J1440.1+4955,GB6 J1439+4958,5BZBJ1439+4958,bll,14 39 46.97,+49 58 05.45,0.0,LSP,12.958,1.0,0.0,0.0,10.48,4.0116312999999997e-10,2.6017,PowerLaw,2.6,111.734,3.01e-13,18.9398,16.96,Y
1064,3FGL J1440.2-1538,PKS 1437-153,5BZBJ1439-1531,bll,14 39 56.87,-15 31 50.55,0.0,LSP,13.46,0.97,0.84,0.0,6.92,5.7406252e-10,2.3451,PowerLaw,2.35,641.0927,0.0,19.7412,0.0,Y
1065,3FGL J1440.4-3845,1RXS J144037.4-384658,, bll,14 40 37.88,-38 46 52.88,0.0,HSP,17.129,0.0,0.0,0.96,8.12,4.6097645e-10,1.7307,PowerLaw,1.73,23.5451,3.65e-11,16.9965,0.0,Y
1066,3FGL J1440.9+0610,PMN J1440+0610,5BZBJ1440+0610,bll,14 40 52.93,+06 10 16.19,0.396,HSP,15.183,1.0,0.86,0.83,14.45,9.345249e-10,2.2472,PowerLaw,2.25,90.3625,9.640000000000001e-13,17.5968,16.62,Y
1067,3FGL J1442.0+4348,SDSS J144207.15+434836.6,5BZBJ1442+4348,bll,14 42 07.15,+43 48 36.71,0.0,ISP,14.984000000000002,1.0,0.8,0.0,7.8,2.9474423e-10,1.7796,PowerLaw,1.78,46.589,0.0,19.7251,17.61,Y
1068,3FGL J1442.6+5156,3C 303,, rdg,14 43 02.76,+52 01 37.29,0.14119,-,0.0,1.0,0.94,0.81,4.25,1.8987657e-10,1.9118,PowerLaw,1.91,2543.9875,5.25e-12,15.2824,15.9,Y
1069,3FGL J1442.8+1200,1ES 1440+122,5BZBJ1442+1200,bll,14 42 48.27,+12 00 40.37,0.16309,HSP,16.354,1.0,0.86,0.95,11.1,5.588104400000001e-10,1.7955,PowerLaw,1.8,69.26899999999999,1.3800000000000002e-11,15.1397,16.4,Y
1070,3FGL J1443.9+2502,PKS 1441+25,5BZQJ1443+2501,fsrq,14 43 56.89,+25 01 44.49,0.9390000000000001,-,0.0,1.0,0.93,0.0,15.22,9.4980068e-10,2.1276,PowerLaw,2.13,362.2502,0.0,19.261,18.96,Y
1071,3FGL J1444.0-3907,PKS 1440-389,5BZBJ1443-3908,bll,14 43 57.19,-39 08 40.05,0.0654,HSP,15.677999999999999,0.99,0.88,0.95,33.99,3.2323992e-09,1.811,PowerLaw,1.81,110.3926,1.59e-11,14.8075,0.0,Y
1072,3FGL J1445.0-0328,RBS 1424,5BZBJ1445-0326,bll,14 45 06.23,-03 26 12.75,0.0,HSP,16.0,1.0,0.0,0.9,8.08,6.3937217e-10,1.9555,PowerLaw,1.96,21.7529,7.8e-12,17.1249,0.0,Y
1073,3FGL J1446.1-1628,PKS B1443-162,5BZBJ1445-1629,bll,14 45 53.37,-16 29 01.61,0.0,LSP,12.83,0.99,0.92,0.0,5.62,4.5202839000000005e-10,2.3591,PowerLaw,2.36,358.0,0.0,0.0,0.0,Y
1074,3FGL J1446.8-1831,NVSS J144644-182922,, bcu II,14 46 44.88,-18 29 22.64,0.0,HSP,15.95,0.99,0.0,0.0,4.18,2.4815616e-10,1.7229,PowerLaw,1.72,25.6702,9.98e-13,0.0,0.0,Y
1075,3FGL J1448.0+3608,RBS 1432,5BZBJ1448+3608,bll,14 48 00.58,+36 08 31.16,0.0,HSP,15.446,1.0,0.86,0.95,23.06,1.2964124e-09,1.8215,PowerLaw,1.82,36.2729,7.47e-12,16.2532,16.45,Y
1078,3FGL J1451.2+6355,RX J1451.4+6354,5BZBJ1451+6354,bll,14 51 27.85,+63 54 26.1,0.65,-,0.0,1.0,0.0,0.86,5.56,1.9652636e-10,1.8805,PowerLaw,1.88,10.0868,2.9e-12,0.0,0.0,N
1079,3FGL J1451.2+6355,TXS 1450+641,, bcu III,14 51 57.36,+63 57 19.19,0.0,-,0.0,0.0,0.83,0.0,5.56,1.9652636e-10,1.8805,PowerLaw,1.88,372.0647,0.0,0.0,0.0,N
1081,3FGL J1454.2-3751,PKS 1451-375,5BZQJ1454-3747,fsrq,14 54 27.4,-37 47 33.14,0.314,ISP,14.244000000000002,0.99,0.91,0.87,9.1,4.7001475e-10,2.7647,PowerLaw,2.76,942.7548,8.580000000000001e-12,16.2466,0.0,Y
1082,3FGL J1454.5+5124,TXS 1452+516,5BZBJ1454+5124,bll,14 54 27.12,+51 24 33.73,0.0,ISP,14.37,1.0,0.93,0.87,33.61,2.4163038e-09,2.0838,PowerLaw,2.08,178.0805,6.709999999999999e-13,17.2312,17.24,Y
1084,3FGL J1458.7+3719,B3 1456+375,5BZBJ1458+3720,bll,14 58 44.79,+37 20 21.62,0.33299999999999996,LSP,13.305,0.99,0.81,0.0,4.49,2.3413976e-10,2.2395,PowerLaw,2.24,215.1877,0.0,19.3678,18.58,Y
1085,3FGL J1500.6+4750,TXS 1459+480,5BZQJ1500+4751,bll,15 00 48.65,+47 51 15.53,0.0,LSP,13.145,1.0,0.89,0.0,4.66,2.8875896e-10,2.6428,PowerLaw,2.64,431.7163,0.0,20.2427,19.15,N
1086,3FGL J1500.9+2238,MS 1458.8+2249,5BZBJ1501+2238,bll,15 01 01.83,+22 38 06.37,0.235,ISP,14.992,1.0,0.85,0.95,20.4,1.2931231e-09,1.9183,PowerLaw,1.92,32.4673,8.69e-12,15.8085,15.31,Y
1087,3FGL J1503.7+4759,SDSS J150347.99+475930.9,5BZBJ1503+4759,bll,15 03 47.99,+47 59 31.02,0.0,LSP,13.215,1.0,0.81,0.0,8.69,5.540160599999999e-10,2.2177,PowerLaw,2.22,73.3689,0.0,19.3927,19.02,Y
1088,3FGL J1503.7-1540,RBS 1457,5BZBJ1503-1541,bll,15 03 40.66,-15 41 14.13,0.0,HSP,16.874000000000002,1.0,0.0,0.0,13.53,9.4317765e-10,1.7696,PowerLaw,1.77,5.8653,0.0,17.7504,0.0,Y
